[2024-10-10 23:48:29.580] [multi_sink] [info] Action: Join | Nickname: aa | Result: Success
[2024-10-10 23:48:29.913] [multi_sink] [info] Action: Login | Nickname: aa | Result: Success
[2024-10-10 23:48:29.920] [multi_sink] [info] Action: Spawn | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (100, 100, 500, Yaw: 50) | Result: Success
[2024-10-10 23:49:41.706] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:41.707] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:42.039] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:42.040] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:42.373] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:42.374] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:42.706] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:42.707] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:43.040] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:43.041] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:43.374] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:43.375] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:43.706] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:43.707] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:44.041] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:44.042] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:44.374] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:44.375] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:44.707] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:44.708] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:45.041] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:45.042] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:45.374] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:45.375] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:45.581] [multi_sink] [info] Action: Spawn | Entity: CREATURE_TYPE_MONSTER (ObjectId: 8) | Nickname: WeakMonster | Position: (2000, 1000, 88, Yaw: 60) | Result: Success
[2024-10-10 23:49:45.710] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:45.713] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:46.041] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:46.042] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:46.375] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:46.376] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:46.707] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:46.709] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:47.041] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:47.042] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:47.374] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:47.375] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:47.707] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:47.709] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:48.041] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:48.042] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:48.374] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:48.375] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:48.708] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:48.709] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:49.041] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:49.042] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:49.374] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:49.375] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:49.707] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:49.708] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:50.041] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:50.042] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:50.374] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:50.375] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:50.707] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:50.709] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:51.041] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:51.042] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:51.375] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:51.376] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:51.708] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:51.709] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:52.042] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:52.043] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:52.375] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:52.376] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:52.708] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:52.709] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:53.042] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:53.043] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:53.375] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:53.376] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:53.709] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:53.710] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:54.042] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:54.043] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:54.376] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:54.377] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:54.709] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:54.710] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:55.042] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:55.044] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:55.376] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:55.377] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:55.709] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:55.710] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:56.043] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:56.044] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:56.376] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:56.377] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:56.710] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:56.711] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:57.043] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:57.044] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:57.376] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:57.377] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:57.710] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:57.711] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:58.043] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:58.044] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:58.376] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:58.377] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:58.710] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:58.711] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:59.043] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:59.044] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:59.377] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:59.378] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:59.711] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:49:59.712] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:00.044] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:00.045] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:00.377] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:00.378] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:00.711] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:00.712] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:01.045] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:01.046] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:01.379] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:01.380] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:01.712] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:01.713] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:02.045] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:02.046] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:02.379] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 1) | Nickname: aa | Position: (1959.1295, 1116.9338, 101.65, Yaw: 0) | Result: Success
[2024-10-10 23:50:02.380] [multi_sink] [info] Action: Move | Entity: CREATURE_TYPE_PLAYER (ObjectId: 7) | Nickname: bb | Position: (1542.8126, 1083.4105, 101.65, Yaw: 0) | Result: Success
